item_name,fsn_class,ordering_cost_scenario,safety_stock,reorder_point,eoq
Black Embro Oversized Shirt,S,low_admin_cost,1.2378136319996818,2.56932048131475,215.29348739403548
Black Hoodie Embro,S,high_goods_value,2.4317364541305713,5.785161111664818,4321.787989775924
Black Hoodie Embro,S,low_admin_cost,2.4317364541305713,5.785161111664818,341.6673403013104
Black Lanyard,S,high_goods_value,21.15091545886201,41.12351819858804,10547.183781194186
Black Lanyard,S,low_admin_cost,21.15091545886201,41.12351819858804,833.8280912240158
Black Wearable Blanket,S,high_goods_value,1.4419877549488063,4.055686385085792,3815.4602792922824
Black Wearable Blanket,S,low_admin_cost,1.4419877549488063,4.055686385085792,301.63862011164474
Black w/ Yellow UST Embro,S,high_goods_value,4.520020538940052,8.120020538940052,4477.859182370841
Black w/ Yellow UST Embro,S,low_admin_cost,4.520020538940052,8.120020538940052,354.0058514447789
Blanca Pen,S,high_goods_value,9.102004131952821,17.140360296336382,6691.181403267182
Blanca Pen,S,low_admin_cost,9.102004131952821,17.140360296336382,528.9843367921479
Bomber Jacket,S,high_goods_value,3.4835158975987564,4.710913157872729,2096.375102749642
Bomber Jacket,S,low_admin_cost,3.4835158975987564,4.710913157872729,165.73300386895957
Bookmarks,S,high_goods_value,0.1310170045617177,0.2789622100411697,907.7570474212013
Bookmarks,S,low_admin_cost,0.1310170045617177,0.2789622100411697,71.76449579801182
Button Pin (Big),S,high_goods_value,19.386509143768986,35.75911188349501,9549.443065286208
Button Pin (Big),S,low_admin_cost,19.386509143768986,35.75911188349501,754.9497618101107
Button Pin (Small),S,high_goods_value,18.85073838288539,29.897313725351143,7843.917388652178
Button Pin (Small),S,low_admin_cost,18.85073838288539,29.897313725351143,620.1161181585268
Button Pins Small,S,high_goods_value,2.5092863456389054,5.468190455227946,4059.6129301766127
Button Pins Small,S,low_admin_cost,2.5092863456389054,5.468190455227946,320.9405819507049
C. Keychain,F,high_goods_value,36.1976765557353,72.34562176121474,14189.300596878318
C. Keychain,F,low_admin_cost,36.1976765557353,72.34562176121474,1121.762707273054
C. Sticker @120,S,high_goods_value,0.9275752878121949,1.4207259727437016,1657.3300386895958
C. Sticker @120,S,low_admin_cost,0.9275752878121949,1.4207259727437016,131.02344392185262
Canvass Bag,S,high_goods_value,0.08734466970781181,0.18597480669411318,741.1805255324585
Canvass Bag,S,low_admin_cost,0.08734466970781181,0.18597480669411318,58.595465451078816
Ceramic Mug 18oz,S,high_goods_value,2.3893152849656656,5.052328983595803,3851.286983408459
Ceramic Mug 18oz,S,low_admin_cost,2.3893152849656656,5.052328983595803,304.47096976324593
Charger,S,high_goods_value,0.043672334853905904,0.09298740334705659,524.0937756874105
Charger,S,low_admin_cost,0.043672334853905904,0.09298740334705659,41.43325096723989
Chibi Stickers,S,high_goods_value,14.383848022339862,28.78384802233986,8955.718364741682
Chibi Stickers,S,low_admin_cost,14.383848022339862,28.78384802233986,708.0117028895578
"Chibi Stickers (S1,S2)",S,high_goods_value,11.376324454547037,19.266735413451144,6629.320154758383
"Chibi Stickers (S1,S2)",S,low_admin_cost,11.376324454547037,19.266735413451144,524.0937756874105
Clappers,S,high_goods_value,31.85079470412808,41.12202758084041,7186.011808665897
Clappers,S,low_admin_cost,31.85079470412808,41.12202758084041,568.1041152062584
Clock @550,S,high_goods_value,6.238118132202864,8.95044689932615,3886.783466349227
Clock @550,S,low_admin_cost,6.238118132202864,8.95044689932615,307.27721313869944
Clock @700,S,high_goods_value,11.074619339362378,18.619824818814433,6482.681984663886
Clock @700,S,low_admin_cost,11.074619339362378,18.619824818814433,512.5010104519655
College Long Sticker,S,high_goods_value,0.9259526695016727,2.2574595188167415,2723.271142263604
College Long Sticker,S,low_admin_cost,0.9259526695016727,2.2574595188167415,215.29348739403548
College Sticker @120,S,high_goods_value,2.240337278906542,6.136227689865446,4658.24737121469
College Sticker @120,S,low_admin_cost,2.240337278906542,6.136227689865446,368.2667899382573
Corp Black Windbreaker,S,high_goods_value,1.6714240375145462,2.0549856813501624,1171.9093090215763
Corp Black Windbreaker,S,low_admin_cost,1.6714240375145462,2.0549856813501624,92.64756569155732
Corp Jacket V2,S,high_goods_value,12.061898656228692,56.861898656228696,12665.298372211482
Corp Jacket V2,S,low_admin_cost,12.061898656228692,56.861898656228696,1001.2797525452828
Corp Jacket V3,S,high_goods_value,5.416136714794212,18.917506577807913,6952.88963566331
Corp Jacket V3,S,low_admin_cost,5.416136714794212,18.917506577807913,549.6741892118587
Corp Jacket v.2,S,high_goods_value,2.0384465204535918,3.87954241086455,2567.524655605639
Corp Jacket v.2,S,low_admin_cost,2.0384465204535918,3.87954241086455,202.98064650883063
Corp Jacket v.3,S,high_goods_value,2.7097787986873167,8.079641812385947,4384.883122729727
Corp Jacket v.3,S,low_admin_cost,2.7097787986873167,8.079641812385947,346.6554485364394
Cotton Black Jacket,S,high_goods_value,3.8226387090256835,13.871953777518835,5998.527438344467
Cotton Black Jacket,S,low_admin_cost,3.8226387090256835,13.871953777518835,474.22523280459404
Cotton Brush Jacket,S,high_goods_value,8.897560221548462,25.544135564014212,7720.383410168176
Cotton Brush Jacket,S,low_admin_cost,8.897560221548462,25.544135564014212,610.3498996477349
Cotton Gray Jacket,S,high_goods_value,4.7246550643365985,14.620545475295502,5952.561033466423
Cotton Gray Jacket,S,low_admin_cost,4.7246550643365985,14.620545475295502,470.5912694229918
DRI-FIT NEW,S,high_goods_value,10.214452257169516,22.296644037991435,8203.365163151035
DRI-FIT NEW,S,low_admin_cost,10.214452257169516,22.296644037991435,648.5329598409012
Discounted Yellow Lanyard @80,F,high_goods_value,12.122062192695218,20.012473151599327,6629.320154758383
Discounted Yellow Lanyard @80,F,low_admin_cost,12.122062192695218,20.012473151599327,524.0937756874105
"Double Canopy (B,Y)",S,high_goods_value,10.784291121488636,22.225387011899596,7982.758563661705
"Double Canopy (B,Y)",S,low_admin_cost,10.784291121488636,22.225387011899596,631.0924768096307
Dri-Fit Golden Tigresses,S,high_goods_value,7.185570996912982,19.3663929147212,8236.780230856506
Dri-Fit Golden Tigresses,S,low_admin_cost,7.185570996912982,19.3663929147212,651.1746528938519
Eco Bag,F,high_goods_value,20.90867664768581,34.22374514083649,8611.739495761418
Eco Bag,F,low_admin_cost,20.90867664768581,34.22374514083649,680.817785565901
Forward Back Pack,S,high_goods_value,0.5912950420919587,0.9858155900371641,1482.361051064917
Forward Back Pack,S,low_admin_cost,0.5912950420919587,0.9858155900371641,117.19093090215763
Gemini Paper Bag Large,S,high_goods_value,0.4803956833929649,1.0228614368176223,1738.2224089158276
Gemini Paper Bag Large,S,low_admin_cost,0.4803956833929649,1.0228614368176223,137.41854730296467
Gemini Paper Bag Medium,S,high_goods_value,1.217793254929782,2.2534096932859464,2401.699398342765
Gemini Paper Bag Medium,S,low_admin_cost,1.217793254929782,2.2534096932859464,189.87100884547908
Gemini Paper Bag Small,S,high_goods_value,2.048546110085543,3.626628301866365,2964.722102129834
Gemini Paper Bag Small,S,low_admin_cost,2.048546110085543,3.626628301866365,234.38186180431526
Generic Lanyard,S,high_goods_value,2.7343342329448355,4.213786287739356,2870.5798319204728
Generic Lanyard,S,low_admin_cost,2.7343342329448355,4.213786287739356,226.93926185530032
Go Fight UST Shirt,S,high_goods_value,2.794899796327772,5.2496943168757175,4192.750205499284
Go Fight UST Shirt,S,low_admin_cost,2.794899796327772,5.2496943168757175,331.46600773791914
"Go USTE (W,Y,B) @450",F,high_goods_value,17.221296691675946,41.63225559578554,11660.350399047682
"Go USTE (W,Y,B) @450",F,low_admin_cost,17.221296691675946,41.63225559578554,921.8316394160983
Gold Baseball Shirt,S,high_goods_value,0.1925768953282889,0.38435771724609713,1171.9093090215763
Gold Baseball Shirt,S,low_admin_cost,0.1925768953282889,0.38435771724609713,92.64756569155732
"Hoodie UST embro (V,G,Y,B) @1800",F,high_goods_value,17.253800135021105,47.48393712132248,12975.952263431656
"Hoodie UST embro (V,G,Y,B) @1800",F,low_admin_cost,17.253800135021105,47.48393712132248,1025.839099051531
