fold,origin,origin_date,sku,category,actual_30d,naive_denom,arm,method,yhat,abs_err,sq_err,mase
1,491,2025-09-05,356,Bags,76.0,29.133333333333333,per-SKU,persku_rolling_mean_180,55.83333333333336,20.166666666666643,406.6944444444435,0.6922196796338664
1,491,2025-09-05,356,Bags,76.0,29.133333333333333,per-SKU,persku_tsb,65.99126847135568,10.008731528644319,100.17470681247883,0.343549137138821
1,491,2025-09-05,356,Bags,76.0,29.133333333333333,per-SKU,persku_ewma_a0.1,58.950553697832156,17.049446302167844,290.6836192105048,0.5852212689531296
1,491,2025-09-05,356,Bags,76.0,29.133333333333333,top-down,topdown_RM6_180,61.51785714285716,14.48214285714284,209.73246173469337,0.49709872507355285
1,491,2025-09-05,356,Bags,76.0,29.133333333333333,top-down,topdown_rolling_mean_30,76.07142857142856,0.07142857142855519,0.005102040816324211,0.0024517816279824435
1,491,2025-09-05,356,Bags,76.0,29.133333333333333,top-down,topdown_tsb,61.564682320038415,14.435317679961585,208.37839652141153,0.49549145354559215
1,491,2025-09-05,358,Bags,118.0,144.53333333333333,per-SKU,persku_rolling_mean_30,28.0,90.0,8100.0,0.6226937269372694
1,491,2025-09-05,358,Bags,118.0,144.53333333333333,per-SKU,persku_rolling_mean_180,51.666666666666664,66.33333333333334,4400.111111111112,0.4589483394833949
1,491,2025-09-05,358,Bags,118.0,144.53333333333333,per-SKU,persku_tsb,26.117339731765135,91.88266026823487,8442.423257967866,0.6357195129259793
1,491,2025-09-05,358,Bags,118.0,144.53333333333333,per-SKU,persku_ewma_a0.1,21.419130186755883,96.58086981324412,9327.86441388281,0.6682255752761356
1,491,2025-09-05,358,Bags,118.0,144.53333333333333,top-down,topdown_RM6_180,36.9107142857143,81.0892857142857,6575.472257653058,0.5610421059567737
1,491,2025-09-05,358,Bags,118.0,144.53333333333333,top-down,topdown_rolling_mean_30,45.64285714285714,72.35714285714286,5235.55612244898,0.5006259884027412
1,491,2025-09-05,358,Bags,118.0,144.53333333333333,top-down,topdown_tsb,36.93880939202305,81.06119060797695,6570.916622782771,0.5608477209961505
1,491,2025-09-05,359,Bags,0.0,0.0,per-SKU,persku_rolling_mean_30,0.0,0.0,0.0,
1,491,2025-09-05,359,Bags,0.0,0.0,per-SKU,persku_rolling_mean_180,0.0,0.0,0.0,
1,491,2025-09-05,359,Bags,0.0,0.0,per-SKU,persku_tsb,0.0,0.0,0.0,
1,491,2025-09-05,359,Bags,0.0,0.0,per-SKU,persku_ewma_a0.1,0.0,0.0,0.0,
1,491,2025-09-05,359,Bags,0.0,0.0,top-down,topdown_RM6_180,0.0,0.0,0.0,
1,491,2025-09-05,359,Bags,0.0,0.0,top-down,topdown_rolling_mean_30,0.0,0.0,0.0,
1,491,2025-09-05,359,Bags,0.0,0.0,top-down,topdown_tsb,0.0,0.0,0.0,
1,491,2025-09-05,377,Lanyards & IDs,358.0,54.266666666666666,per-SKU,persku_rolling_mean_30,70.0,288.0,82944.0,5.3071253071253075
1,491,2025-09-05,377,Lanyards & IDs,358.0,54.266666666666666,per-SKU,persku_rolling_mean_180,59.00000000000001,299.0,89401.0,5.50982800982801
1,491,2025-09-05,377,Lanyards & IDs,358.0,54.266666666666666,per-SKU,persku_tsb,73.93263901324318,284.06736098675685,80694.26557798043,5.234656529239992
1,491,2025-09-05,377,Lanyards & IDs,358.0,54.266666666666666,per-SKU,persku_ewma_a0.1,164.15923446351033,193.84076553648967,37574.24238377236,3.5720042789279423
1,491,2025-09-05,377,Lanyards & IDs,358.0,54.266666666666666,top-down,topdown_RM6_180,35.247569293281096,322.7524307067189,104169.13152709538,5.9475263643744265
1,491,2025-09-05,377,Lanyards & IDs,358.0,54.266666666666666,top-down,topdown_rolling_mean_30,90.62777535916409,267.3722246408359,71487.90650938962,4.9270065965756
1,491,2025-09-05,377,Lanyards & IDs,358.0,54.266666666666666,top-down,topdown_tsb,74.10176314816366,283.8982368518364,80598.20888758138,5.231539991127206
1,491,2025-09-05,378,Lanyards & IDs,0.0,4.666666666666667,per-SKU,persku_rolling_mean_30,0.0,0.0,0.0,0.0
1,491,2025-09-05,378,Lanyards & IDs,0.0,4.666666666666667,per-SKU,persku_rolling_mean_180,0.0,0.0,0.0,0.0
1,491,2025-09-05,378,Lanyards & IDs,0.0,4.666666666666667,per-SKU,persku_tsb,1.1162496865243659e-10,1.1162496865243659e-10,1.246013362665745e-20,2.3919636139807837e-11
1,491,2025-09-05,378,Lanyards & IDs,0.0,4.666666666666667,per-SKU,persku_ewma_a0.1,1.1621969893110555e-10,1.1621969893110555e-10,1.3507018419636817e-20,2.4904221199522616e-11
1,491,2025-09-05,378,Lanyards & IDs,0.0,4.666666666666667,top-down,topdown_RM6_180,0.0,0.0,0.0,0.0
1,491,2025-09-05,378,Lanyards & IDs,0.0,4.666666666666667,top-down,topdown_rolling_mean_30,0.0,0.0,0.0,0.0
1,491,2025-09-05,378,Lanyards & IDs,0.0,4.666666666666667,top-down,topdown_tsb,0.0,0.0,0.0,0.0
1,491,2025-09-05,380,Shirts & Tops,0.0,0.0,per-SKU,persku_rolling_mean_30,0.0,0.0,0.0,
1,491,2025-09-05,380,Shirts & Tops,0.0,0.0,per-SKU,persku_rolling_mean_180,0.0,0.0,0.0,
1,491,2025-09-05,380,Shirts & Tops,0.0,0.0,per-SKU,persku_tsb,0.0,0.0,0.0,
1,491,2025-09-05,380,Shirts & Tops,0.0,0.0,per-SKU,persku_ewma_a0.1,0.0,0.0,0.0,
1,491,2025-09-05,380,Shirts & Tops,0.0,0.0,top-down,topdown_RM6_180,0.0,0.0,0.0,
1,491,2025-09-05,380,Shirts & Tops,0.0,0.0,top-down,topdown_rolling_mean_30,0.0,0.0,0.0,
1,491,2025-09-05,380,Shirts & Tops,0.0,0.0,top-down,topdown_tsb,0.0,0.0,0.0,
1,491,2025-09-05,381,Keychains & Charms,0.0,0.0,per-SKU,persku_rolling_mean_30,0.0,0.0,0.0,
1,491,2025-09-05,381,Keychains & Charms,0.0,0.0,per-SKU,persku_rolling_mean_180,0.0,0.0,0.0,
1,491,2025-09-05,381,Keychains & Charms,0.0,0.0,per-SKU,persku_tsb,0.0,0.0,0.0,
1,491,2025-09-05,381,Keychains & Charms,0.0,0.0,per-SKU,persku_ewma_a0.1,0.0,0.0,0.0,
1,491,2025-09-05,381,Keychains & Charms,0.0,0.0,top-down,topdown_RM6_180,0.0,0.0,0.0,
1,491,2025-09-05,381,Keychains & Charms,0.0,0.0,top-down,topdown_rolling_mean_30,0.0,0.0,0.0,
1,491,2025-09-05,381,Keychains & Charms,0.0,0.0,top-down,topdown_tsb,0.0,0.0,0.0,
1,491,2025-09-05,389,Drinkware,103.0,0.0,per-SKU,persku_rolling_mean_30,0.0,103.0,10609.0,
1,491,2025-09-05,389,Drinkware,103.0,0.0,per-SKU,persku_rolling_mean_180,0.0,103.0,10609.0,
1,491,2025-09-05,389,Drinkware,103.0,0.0,per-SKU,persku_tsb,0.0,103.0,10609.0,
1,491,2025-09-05,389,Drinkware,103.0,0.0,per-SKU,persku_ewma_a0.1,0.0,103.0,10609.0,
1,491,2025-09-05,389,Drinkware,103.0,0.0,top-down,topdown_RM6_180,0.0,103.0,10609.0,
1,491,2025-09-05,389,Drinkware,103.0,0.0,top-down,topdown_rolling_mean_30,0.0,103.0,10609.0,
1,491,2025-09-05,389,Drinkware,103.0,0.0,top-down,topdown_tsb,0.0,103.0,10609.0,
1,491,2025-09-05,392,Drinkware,75.0,0.26666666666666666,per-SKU,persku_rolling_mean_30,4.0,71.0,5041.0,266.25
1,491,2025-09-05,392,Drinkware,75.0,0.26666666666666666,per-SKU,persku_rolling_mean_180,0.6666666666666669,74.33333333333333,5525.444444444443,278.75
1,491,2025-09-05,392,Drinkware,75.0,0.26666666666666666,per-SKU,persku_tsb,9.719999999999999,65.28,4261.4784,244.8
1,491,2025-09-05,392,Drinkware,75.0,0.26666666666666666,per-SKU,persku_ewma_a0.1,9.72,65.28,4261.4784,244.8
1,491,2025-09-05,392,Drinkware,75.0,0.26666666666666666,top-down,topdown_RM6_180,1.9028475711892794,73.09715242881072,5343.193693200788,274.1143216080402
1,491,2025-09-05,392,Drinkware,75.0,0.26666666666666666,top-down,topdown_rolling_mean_30,0.884422110552764,74.11557788944724,5493.11888588672,277.93341708542715
1,491,2025-09-05,392,Drinkware,75.0,0.26666666666666666,top-down,topdown_tsb,0.9586545394509246,74.04134546054908,5482.120837608372,277.65504547705905
1,491,2025-09-05,393,Drinkware,0.0,2.6666666666666665,per-SKU,persku_rolling_mean_30,40.000000000000014,40.000000000000014,1600.0000000000011,15.000000000000005
1,491,2025-09-05,393,Drinkware,0.0,2.6666666666666665,per-SKU,persku_rolling_mean_180,10.000000000000004,10.000000000000004,100.00000000000007,3.7500000000000013
1,491,2025-09-05,393,Drinkware,0.0,2.6666666666666665,per-SKU,persku_tsb,33.05450168775622,33.05450168775622,1092.600081825879,12.395438132908584
1,491,2025-09-05,393,Drinkware,0.0,2.6666666666666665,per-SKU,persku_ewma_a0.1,37.22167407288321,37.22167407288321,1385.4530207879461,13.958127777331205
1,491,2025-09-05,393,Drinkware,0.0,2.6666666666666665,top-down,topdown_RM6_180,28.542713567839186,28.542713567839186,814.6864978157112,10.703517587939695
1,491,2025-09-05,393,Drinkware,0.0,2.6666666666666665,top-down,topdown_rolling_mean_30,13.266331658291458,13.266331658291458,175.9955556677862,4.974874371859297
1,491,2025-09-05,393,Drinkware,0.0,2.6666666666666665,top-down,topdown_tsb,14.379818091763868,14.379818091763868,206.77916835221944,5.392431784411451
1,491,2025-09-05,394,Drinkware,0.0,25.666666666666668,per-SKU,persku_rolling_mean_30,0.0,0.0,0.0,0.0
1,491,2025-09-05,394,Drinkware,0.0,25.666666666666668,per-SKU,persku_rolling_mean_180,83.99999999999997,83.99999999999997,7055.999999999995,3.2727272727272716
1,491,2025-09-05,394,Drinkware,0.0,25.666666666666668,per-SKU,persku_tsb,0.5103933019838516,0.5103933019838516,0.2605013227099791,0.019885453324046166
1,491,2025-09-05,394,Drinkware,0.0,25.666666666666668,per-SKU,persku_ewma_a0.1,0.3367223802017246,0.3367223802017246,0.1133819613287148,0.013119053774093167
1,491,2025-09-05,394,Drinkware,0.0,25.666666666666668,top-down,topdown_RM6_180,64.22110552763817,64.22110552763817,4124.350395192038,2.502120994583305
1,491,2025-09-05,394,Drinkware,0.0,25.666666666666668,top-down,topdown_rolling_mean_30,29.849246231155785,29.849246231155785,890.9775005681679,1.162957645369706
1,491,2025-09-05,394,Drinkware,0.0,25.666666666666668,top-down,topdown_tsb,32.354590706468706,32.354590706468706,1046.8195397831112,1.2605684690831962
1,491,2025-09-05,395,Shirts & Tops,448.0,52.53333333333333,per-SKU,persku_rolling_mean_30,423.99999999999994,24.000000000000057,576.0000000000027,0.4568527918781737
1,491,2025-09-05,395,Shirts & Tops,448.0,52.53333333333333,per-SKU,persku_rolling_mean_180,203.5,244.5,59780.25,4.654187817258883
1,491,2025-09-05,395,Shirts & Tops,448.0,52.53333333333333,per-SKU,persku_tsb,359.5343596671424,88.46564033285762,7826.169519502524,1.683990615473178
1,491,2025-09-05,395,Shirts & Tops,448.0,52.53333333333333,per-SKU,persku_ewma_a0.1,350.39760563967036,97.60239436032964,9526.227384869308,1.857913598229625
1,491,2025-09-05,395,Shirts & Tops,448.0,52.53333333333333,top-down,topdown_RM6_180,201.40000000000006,246.59999999999994,60811.55999999997,4.694162436548222
1,491,2025-09-05,395,Shirts & Tops,448.0,52.53333333333333,top-down,topdown_rolling_mean_30,465.4239999999999,17.42399999999992,303.5957759999973,0.33167512690355183
1,491,2025-09-05,395,Shirts & Tops,448.0,52.53333333333333,top-down,topdown_tsb,405.50350995594704,42.49649004405296,1805.9516660642926,0.8089433384020234
1,491,2025-09-05,397,Shirts & Tops,0.0,0.0,per-SKU,persku_rolling_mean_30,0.0,0.0,0.0,
1,491,2025-09-05,397,Shirts & Tops,0.0,0.0,per-SKU,persku_rolling_mean_180,0.0,0.0,0.0,
1,491,2025-09-05,397,Shirts & Tops,0.0,0.0,per-SKU,persku_tsb,0.0,0.0,0.0,
1,491,2025-09-05,397,Shirts & Tops,0.0,0.0,per-SKU,persku_ewma_a0.1,0.0,0.0,0.0,
1,491,2025-09-05,397,Shirts & Tops,0.0,0.0,top-down,topdown_RM6_180,0.0,0.0,0.0,
1,491,2025-09-05,397,Shirts & Tops,0.0,0.0,top-down,topdown_rolling_mean_30,0.0,0.0,0.0,
1,491,2025-09-05,397,Shirts & Tops,0.0,0.0,top-down,topdown_tsb,0.0,0.0,0.0,
1,491,2025-09-05,400,Shirts & Tops,0.0,2.533333333333333,per-SKU,persku_rolling_mean_30,0.0,0.0,0.0,0.0
1,491,2025-09-05,400,Shirts & Tops,0.0,2.533333333333333,per-SKU,persku_rolling_mean_180,0.0,0.0,0.0,0.0
1,491,2025-09-05,400,Shirts & Tops,0.0,2.533333333333333,per-SKU,persku_tsb,4.987178941361943e-20,4.987178941361943e-20,2.487195379316403e-39,1.9686232663270827e-20
1,491,2025-09-05,400,Shirts & Tops,0.0,2.533333333333333,per-SKU,persku_ewma_a0.1,6.471531659991714e-20,6.471531659991714e-20,4.188072202627511e-39,2.554551971049361e-20
1,491,2025-09-05,400,Shirts & Tops,0.0,2.533333333333333,top-down,topdown_RM6_180,0.0,0.0,0.0,0.0
1,491,2025-09-05,400,Shirts & Tops,0.0,2.533333333333333,top-down,topdown_rolling_mean_30,0.0,0.0,0.0,0.0
1,491,2025-09-05,400,Shirts & Tops,0.0,2.533333333333333,top-down,topdown_tsb,0.0,0.0,0.0,0.0
1,491,2025-09-05,401,Shirts & Tops,0.0,5.933333333333334,per-SKU,persku_rolling_mean_30,0.0,0.0,0.0,0.0
1,491,2025-09-05,401,Shirts & Tops,0.0,5.933333333333334,per-SKU,persku_rolling_mean_180,0.0,0.0,0.0,0.0
1,491,2025-09-05,401,Shirts & Tops,0.0,5.933333333333334,per-SKU,persku_tsb,1.0129509105631661e-19,1.0129509105631661e-19,1.0260695472107474e-38,1.707220635780617e-20
1,491,2025-09-05,401,Shirts & Tops,0.0,5.933333333333334,per-SKU,persku_ewma_a0.1,8.698129112618864e-20,8.698129112618864e-20,7.565745005978783e-39,1.4659768167335163e-20
1,491,2025-09-05,401,Shirts & Tops,0.0,5.933333333333334,top-down,topdown_RM6_180,0.0,0.0,0.0,0.0
1,491,2025-09-05,401,Shirts & Tops,0.0,5.933333333333334,top-down,topdown_rolling_mean_30,0.0,0.0,0.0,0.0
1,491,2025-09-05,401,Shirts & Tops,0.0,5.933333333333334,top-down,topdown_tsb,0.0,0.0,0.0,0.0
1,491,2025-09-05,402,Shirts & Tops,950.0,98.46666666666667,per-SKU,persku_rolling_mean_30,818.9999999999998,131.00000000000023,17161.00000000006,1.330399458361546
1,491,2025-09-05,402,Shirts & Tops,950.0,98.46666666666667,per-SKU,persku_rolling_mean_180,346.00000000000017,603.9999999999998,364815.9999999997,6.134055517941771
1,491,2025-09-05,402,Shirts & Tops,950.0,98.46666666666667,per-SKU,persku_tsb,722.4439503772262,227.5560496227738,51781.755719922294,2.3109957646185557
1,491,2025-09-05,402,Shirts & Tops,950.0,98.46666666666667,per-SKU,persku_ewma_a0.1,735.1499353079598,214.85006469204018,46160.55029817385,2.181957325917808
1,491,2025-09-05,402,Shirts & Tops,950.0,98.46666666666667,top-down,topdown_RM6_180,354.3428571428572,595.6571428571428,354807.4318367347,6.049327787987233
1,491,2025-09-05,402,Shirts & Tops,950.0,98.46666666666667,top-down,topdown_rolling_mean_30,818.8662857142855,131.13371428571452,17196.051022367406,1.3317574233484886
1,491,2025-09-05,402,Shirts & Tops,950.0,98.46666666666667,top-down,topdown_tsb,713.4422656367789,236.55773436322113,55959.56168706029,2.402414363878346
1,491,2025-09-05,403,Shirts & Tops,0.0,0.0,per-SKU,persku_rolling_mean_30,0.0,0.0,0.0,
1,491,2025-09-05,403,Shirts & Tops,0.0,0.0,per-SKU,persku_rolling_mean_180,0.0,0.0,0.0,
1,491,2025-09-05,403,Shirts & Tops,0.0,0.0,per-SKU,persku_tsb,0.0,0.0,0.0,
1,491,2025-09-05,403,Shirts & Tops,0.0,0.0,per-SKU,persku_ewma_a0.1,0.0,0.0,0.0,
1,491,2025-09-05,403,Shirts & Tops,0.0,0.0,top-down,topdown_RM6_180,0.0,0.0,0.0,
1,491,2025-09-05,403,Shirts & Tops,0.0,0.0,top-down,topdown_rolling_mean_30,0.0,0.0,0.0,
1,491,2025-09-05,403,Shirts & Tops,0.0,0.0,top-down,topdown_tsb,0.0,0.0,0.0,
1,491,2025-09-05,404,Shirts & Tops,400.0,55.06666666666667,per-SKU,persku_rolling_mean_30,288.00000000000006,111.99999999999994,12543.999999999987,2.033898305084745
1,491,2025-09-05,404,Shirts & Tops,400.0,55.06666666666667,per-SKU,persku_rolling_mean_180,113.0,287.0,82369.0,5.211864406779661
1,491,2025-09-05,404,Shirts & Tops,400.0,55.06666666666667,per-SKU,persku_tsb,255.68219449416478,144.31780550583522,20827.628986020085,2.620783392963109
1,491,2025-09-05,404,Shirts & Tops,400.0,55.06666666666667,per-SKU,persku_ewma_a0.1,265.6676583408524,134.33234165914757,18045.178015629954,2.4394493037375464
1,491,2025-09-05,404,Shirts & Tops,400.0,55.06666666666667,top-down,topdown_RM6_180,106.7571428571429,293.24285714285713,85991.37326530612,5.325233483223798
1,491,2025-09-05,404,Shirts & Tops,400.0,55.06666666666667,top-down,topdown_rolling_mean_30,246.70971428571426,153.29028571428574,23497.911694367354,2.7837218955378766
1,491,2025-09-05,404,Shirts & Tops,400.0,55.06666666666667,top-down,topdown_tsb,214.9473492623629,185.0526507376371,34244.4835450259,3.3605202918457096
1,491,2025-09-05,406,Shirts & Tops,0.0,3.7333333333333334,per-SKU,persku_rolling_mean_30,0.0,0.0,0.0,0.0
1,491,2025-09-05,406,Shirts & Tops,0.0,3.7333333333333334,per-SKU,persku_rolling_mean_180,0.0,0.0,0.0,0.0
1,491,2025-09-05,406,Shirts & Tops,0.0,3.7333333333333334,per-SKU,persku_tsb,6.01560154206463e-20,6.01560154206463e-20,3.6187461912890357e-39,1.6113218416244544e-20
1,491,2025-09-05,406,Shirts & Tops,0.0,3.7333333333333334,per-SKU,persku_ewma_a0.1,5.042111290472943e-20,5.042111290472943e-20,2.5422886265514724e-39,1.3505655242338239e-20
1,491,2025-09-05,406,Shirts & Tops,0.0,3.7333333333333334,top-down,topdown_RM6_180,0.0,0.0,0.0,0.0
1,491,2025-09-05,406,Shirts & Tops,0.0,3.7333333333333334,top-down,topdown_rolling_mean_30,0.0,0.0,0.0,0.0
1,491,2025-09-05,406,Shirts & Tops,0.0,3.7333333333333334,top-down,topdown_tsb,0.0,0.0,0.0,0.0
1,491,2025-09-05,419,Umbrellas & Gear,298.0,46.0,per-SKU,persku_rolling_mean_30,243.99999999999994,54.00000000000006,2916.0000000000064,1.173913043478262
1,491,2025-09-05,419,Umbrellas & Gear,298.0,46.0,per-SKU,persku_rolling_mean_180,110.66666666666663,187.33333333333337,35093.777777777796,4.072463768115943
1,491,2025-09-05,419,Umbrellas & Gear,298.0,46.0,per-SKU,persku_tsb,238.68225306480278,59.31774693519722,3518.595101468099,1.2895162377216787
1,491,2025-09-05,419,Umbrellas & Gear,298.0,46.0,per-SKU,persku_ewma_a0.1,264.5724524786174,33.42754752138262,1117.4009332942935,0.7266858156822309
1,491,2025-09-05,419,Umbrellas & Gear,298.0,46.0,top-down,topdown_RM6_180,110.66666666666663,187.33333333333337,35093.777777777796,4.072463768115943
1,491,2025-09-05,419,Umbrellas & Gear,298.0,46.0,top-down,topdown_rolling_mean_30,243.99999999999994,54.00000000000006,2916.0000000000064,1.173913043478262
1,491,2025-09-05,419,Umbrellas & Gear,298.0,46.0,top-down,topdown_tsb,238.68225306480278,59.31774693519722,3518.595101468099,1.2895162377216787
1,491,2025-09-05,477,Bags,0.0,0.26666666666666666,per-SKU,persku_rolling_mean_30,0.0,0.0,0.0,0.0
1,491,2025-09-05,477,Bags,0.0,0.26666666666666666,per-SKU,persku_rolling_mean_180,0.0,0.0,0.0,0.0
1,491,2025-09-05,477,Bags,0.0,0.26666666666666666,per-SKU,persku_tsb,5.1702277634666794e-20,5.1702277634666794e-20,2.6731255126121662e-39,1.9388354113000047e-19
1,491,2025-09-05,477,Bags,0.0,0.26666666666666666,per-SKU,persku_ewma_a0.1,2.0876781817726074e-19,2.0876781817726074e-19,4.35840019064938e-38,7.828793181647278e-19
1,491,2025-09-05,477,Bags,0.0,0.26666666666666666,top-down,topdown_RM6_180,0.0,0.0,0.0,0.0
1,491,2025-09-05,477,Bags,0.0,0.26666666666666666,top-down,topdown_rolling_mean_30,0.0,0.0,0.0,0.0
1,491,2025-09-05,477,Bags,0.0,0.26666666666666666,top-down,topdown_tsb,0.0,0.0,0.0,0.0
2,521,2025-10-05,29,Keychains & Charms,139.0,31.75,per-SKU,persku_rolling_mean_30,60.0,79.0,6241.0,2.4881889763779528
2,521,2025-10-05,29,Keychains & Charms,139.0,31.75,per-SKU,persku_rolling_mean_180,89.5,49.5,2450.25,1.5590551181102361
2,521,2025-10-05,29,Keychains & Charms,139.0,31.75,per-SKU,persku_tsb,80.7027289215694,58.2972710784306,3398.5718151920205,1.8361345221552945
2,521,2025-10-05,29,Keychains & Charms,139.0,31.75,per-SKU,persku_ewma_a0.1,83.06629370099513,55.93370629900487,3128.579500343337,1.7616915369765314
2,521,2025-10-05,29,Keychains & Charms,139.0,31.75,top-down,topdown_RM6_180,75.03601694915258,63.96398305084742,4091.391127729096,2.014613639396769
2,521,2025-10-05,29,Keychains & Charms,139.0,31.75,top-down,topdown_rolling_mean_30,83.87711864406778,55.12288135593222,3038.53204898018,1.7361537434939283
2,521,2025-10-05,29,Keychains & Charms,139.0,31.75,top-down,topdown_tsb,115.56620456577687,23.43379543422313,549.1427684530167,0.738072297140886
2,521,2025-10-05,39,Plush & Souvenirs,0.0,0.0,per-SKU,persku_rolling_mean_30,0.0,0.0,0.0,
2,521,2025-10-05,39,Plush & Souvenirs,0.0,0.0,per-SKU,persku_rolling_mean_180,0.0,0.0,0.0,
2,521,2025-10-05,39,Plush & Souvenirs,0.0,0.0,per-SKU,persku_tsb,0.0,0.0,0.0,
2,521,2025-10-05,39,Plush & Souvenirs,0.0,0.0,per-SKU,persku_ewma_a0.1,0.0,0.0,0.0,
2,521,2025-10-05,39,Plush & Souvenirs,0.0,0.0,top-down,topdown_RM6_180,0.0,0.0,0.0,
2,521,2025-10-05,39,Plush & Souvenirs,0.0,0.0,top-down,topdown_rolling_mean_30,0.0,0.0,0.0,
2,521,2025-10-05,39,Plush & Souvenirs,0.0,0.0,top-down,topdown_tsb,0.0,0.0,0.0,
2,521,2025-10-05,48,Umbrellas & Gear,0.0,0.0,per-SKU,persku_rolling_mean_30,0.0,0.0,0.0,
2,521,2025-10-05,48,Umbrellas & Gear,0.0,0.0,per-SKU,persku_rolling_mean_180,0.0,0.0,0.0,
2,521,2025-10-05,48,Umbrellas & Gear,0.0,0.0,per-SKU,persku_tsb,0.0,0.0,0.0,
2,521,2025-10-05,48,Umbrellas & Gear,0.0,0.0,per-SKU,persku_ewma_a0.1,0.0,0.0,0.0,
2,521,2025-10-05,48,Umbrellas & Gear,0.0,0.0,top-down,topdown_RM6_180,0.0,0.0,0.0,
2,521,2025-10-05,48,Umbrellas & Gear,0.0,0.0,top-down,topdown_rolling_mean_30,0.0,0.0,0.0,
2,521,2025-10-05,48,Umbrellas & Gear,0.0,0.0,top-down,topdown_tsb,0.0,0.0,0.0,
2,521,2025-10-05,54,Stationery,179.0,15.0,per-SKU,persku_rolling_mean_30,115.99999999999996,63.00000000000004,3969.0000000000055,4.200000000000003
2,521,2025-10-05,54,Stationery,179.0,15.0,per-SKU,persku_rolling_mean_180,87.33333333333333,91.66666666666667,8402.77777777778,6.111111111111112
2,521,2025-10-05,54,Stationery,179.0,15.0,per-SKU,persku_tsb,145.85167219736317,33.14832780263683,1098.8116361110658,2.2098885201757885
2,521,2025-10-05,54,Stationery,179.0,15.0,per-SKU,persku_ewma_a0.1,157.24021319120715,21.759786808792853,473.48832196411547,1.4506524539195236
2,521,2025-10-05,54,Stationery,179.0,15.0,top-down,topdown_RM6_180,110.05725971370141,68.94274028629859,4753.101438184018,4.596182685753239
2,521,2025-10-05,54,Stationery,179.0,15.0,top-down,topdown_rolling_mean_30,94.23108384458078,84.76891615541922,7185.769146164494,5.651261077027948
2,521,2025-10-05,54,Stationery,179.0,15.0,top-down,topdown_tsb,114.01007023468614,64.98992976531386,4223.6909709004285,4.3326619843542575
2,521,2025-10-05,55,Stationery,0.0,0.0,per-SKU,persku_rolling_mean_30,0.0,0.0,0.0,
2,521,2025-10-05,55,Stationery,0.0,0.0,per-SKU,persku_rolling_mean_180,0.0,0.0,0.0,
2,521,2025-10-05,55,Stationery,0.0,0.0,per-SKU,persku_tsb,0.0,0.0,0.0,
2,521,2025-10-05,55,Stationery,0.0,0.0,per-SKU,persku_ewma_a0.1,0.0,0.0,0.0,
2,521,2025-10-05,55,Stationery,0.0,0.0,top-down,topdown_RM6_180,0.0,0.0,0.0,
2,521,2025-10-05,55,Stationery,0.0,0.0,top-down,topdown_rolling_mean_30,0.0,0.0,0.0,
2,521,2025-10-05,55,Stationery,0.0,0.0,top-down,topdown_tsb,0.0,0.0,0.0,
2,521,2025-10-05,74,Bags,0.0,0.0,per-SKU,persku_rolling_mean_30,0.0,0.0,0.0,
2,521,2025-10-05,74,Bags,0.0,0.0,per-SKU,persku_rolling_mean_180,0.0,0.0,0.0,
2,521,2025-10-05,74,Bags,0.0,0.0,per-SKU,persku_tsb,0.0,0.0,0.0,
2,521,2025-10-05,74,Bags,0.0,0.0,per-SKU,persku_ewma_a0.1,0.0,0.0,0.0,
2,521,2025-10-05,74,Bags,0.0,0.0,top-down,topdown_RM6_180,0.0,0.0,0.0,
2,521,2025-10-05,74,Bags,0.0,0.0,top-down,topdown_rolling_mean_30,0.0,0.0,0.0,
2,521,2025-10-05,74,Bags,0.0,0.0,top-down,topdown_tsb,0.0,0.0,0.0,
2,521,2025-10-05,112,Keychains & Charms,36.0,29.875,per-SKU,persku_rolling_mean_30,75.99999999999999,39.999999999999986,1599.9999999999989,1.3389121338912129
2,521,2025-10-05,112,Keychains & Charms,36.0,29.875,per-SKU,persku_rolling_mean_180,67.83333333333333,31.83333333333333,1013.3611111111109,1.0655509065550905
2,521,2025-10-05,112,Keychains & Charms,36.0,29.875,per-SKU,persku_tsb,85.9239706784335,49.923970678433506,2492.4028483010884,1.6710952528345944
2,521,2025-10-05,112,Keychains & Charms,36.0,29.875,per-SKU,persku_ewma_a0.1,90.40807105777205,54.40807105777205,2960.238196227572,1.8211906630216586
2,521,2025-10-05,112,Keychains & Charms,36.0,29.875,top-down,topdown_RM6_180,73.28283898305088,37.28283898305088,1390.0100826360983,1.2479611375079793
2,521,2025-10-05,112,Keychains & Charms,36.0,29.875,top-down,topdown_rolling_mean_30,81.9173728813559,45.9173728813559,2108.4051323254785,1.536983192681369
2,521,2025-10-05,112,Keychains & Charms,36.0,29.875,top-down,topdown_tsb,112.86605959928676,76.86605959928676,5908.391118321104,2.5729224970472555
2,521,2025-10-05,148,Lanyards & IDs,143.0,1.0625,per-SKU,persku_rolling_mean_30,17.0,126.0,15876.0,118.58823529411765
2,521,2025-10-05,148,Lanyards & IDs,143.0,1.0625,per-SKU,persku_rolling_mean_180,2.833333333333334,140.16666666666666,19646.69444444444,131.92156862745097
2,521,2025-10-05,148,Lanyards & IDs,143.0,1.0625,per-SKU,persku_tsb,44.18297399999999,98.81702600000001,9764.804627484678,93.00425976470589
